ticker,company,sector,price,mktcap_bn,score,tier,accruals,cash_conv,fcf_conv,gross_margin,net_margin,roa,de
MCHP,Microchip Technology Incorporated,Electronic Technology,84.64,45.88158515700001,94.1,Excellent,-5.09,4.18,3.79,43.5488319789523,4.88001527656956,1.5464939972499303,0.877153162116784
ABBV,AbbVie Inc.,Health Technology,261.07,461.25662142300007,94.0,Excellent,-12.49,5.07,4.77,70.582148712969,5.7227908753721,2.63729330809748,
GD,General Dynamics Corporation,Electronic Technology,373.54,101.01649017200002,94.0,Excellent,-5.44,1.76,1.47,15.2412280701754,8.06757359500446,7.50979595014229,0.377008320871199
LH,Labcorp Holdings Inc.,Health Services,286.98,23.532360901,93.9,Excellent,-4.91,2.07,1.58,26.811696667185096,6.656438681579729,5.13206271854874,0.8295259262653801
COST,Costco Wholesale Corporation,Retail Trade,951.67,422.045481812,93.8,Excellent,-7.98,1.85,1.09,12.8759107181176,3.01035127577175,10.9170413557982,0.245665343639022
PCAR,PACCAR Inc.,Producer Manufacturing,119.5,62.891207458,93.8,Excellent,-4.83,1.88,1.3,15.3656393376501,8.91680291560729,5.73957268464108,0.75648643997449
HCA,"HCA Healthcare, Inc.",Health Services,410.5,91.065237068,93.7,Excellent,-10.11,1.92,1.17,15.673927842069398,8.89406713096298,11.206782792293502,
SLB,SLB Limited,Industrial Services,45.13,67.471951861,93.7,Excellent,-5.4,1.87,1.39,16.635566077148,9.27168917977998,6.43111042423306,0.443442716888872
TW,Tradeweb Markets Inc.,Finance,102.79,24.261114538000005,93.7,Excellent,-4.81,1.49,1.43,88.5120498991907,40.2267791583122,11.0956477555119,0.0215740967038425
TSN,"Tyson Foods, Inc.",Consumer Non-Durables,58.89,20.324616939,93.7,Excellent,-4.73,4.51,2.59,6.5876862322742795,0.813139472267097,1.26810833508293,0.446623936346558
SYK,Stryker Corporation,Health Technology,326.54,125.18262202300002,93.5,Excellent,-4.6,1.66,1.41,61.974673525920096,13.205381875742,7.23100425799322,0.662953131119718
FFIV,"F5, Inc.",Technology Services,408.14,23.026952163999997,93.5,Excellent,-4.97,1.47,1.39,80.2835368453696,21.9626778307555,11.4190777543688,0.071203085290753
LRCX,Lam Research Corporation,Producer Manufacturing,351.41,439.463175476,93.3,Excellent,-7.68,1.3,1.12,49.976092901688,30.9392581673746,32.9154356870498,0.352815963375334
MELI,"MercadoLibre, Inc.",Retail Trade,1763.36,89.397381583,93.3,Excellent,-16.47,4.87,4.29,43.8606420777914,6.03716630506556,5.14634930845929,2.3128691113858
BIIB,Biogen Inc.,Health Technology,216.12,31.907332676000003,93.3,Excellent,-4.4,2.0,1.87,66.2878630057081,14.290029582100699,4.77048205549045,0.35181243532761103
DLTR,"Dollar Tree, Inc.",Retail Trade,124.05,23.839258608,93.3,Excellent,-10.22,2.1,1.22,36.7071941826726,6.37586781379286,7.841195702942551,2.16518391787853
ARM,Arm Holdings plc,Electronic Technology,315.28,335.457918701,93.2,Excellent,-5.79,1.69,1.08,94.0752032520325,18.3739837398374,9.20804685510568,0.0592565773594014
DVN,Devon Energy Corporation,Energy Minerals,40.47,46.67822390100001,93.2,Excellent,-11.74,2.45,0.93,23.2593998339462,13.4503617601708,7.14657087488774,0.563585688358828
META,"Meta Platforms, Inc.",Technology Services,582.9,1479.64690221,93.0,Excellent,-16.08,2.05,0.8,81.9409942222346,32.8369665336199,20.9003305880559,0.35607618156524307
EOG,"EOG Resources, Inc.",Energy Minerals,130.78,69.657151834,92.9,Excellent,-10.76,2.15,0.8,40.8755095108696,23.33984375,10.9545635711439,0.26873301410638
O,Realty Income Corporation,Finance,63.84,59.530320875,92.9,Excellent,-4.05,3.86,3.73,50.4577323982309,18.6008057896272,1.55293793187557,0.8078875309614401
LITE,Lumentum Holdings Inc.,Producer Manufacturing,728.32,56.663298792000006,92.9,Excellent,-6.07,17.47,4.4,35.3640893746986,17.6780260408294,7.99607376237174,1.1144481065447
CPNG,"Coupang, Inc.",Retail Trade,18.56,33.316390973,92.9,Excellent,-7.83,7.55,1.37,28.8129803586678,-0.469684030742952,-0.988467874794065,1.37302798982188
CHD,"Church & Dwight Company, Inc.",Consumer Non-Durables,98.6,23.362638945,92.8,Excellent,-5.19,1.63,1.45,43.0431559609373,11.8122925194186,8.16149289627221,0.567940754897277
IBKR,"Interactive Brokers Group, Inc.",Finance,91.33,154.91505246294997,92.7,Excellent,-15.96,36.48,36.4,95.3434334045915,9.64773677851101,0.551513074525994,5.76060877350045
COF,Capital One Financial Corporation,Finance,205.12,126.35791072299999,92.7,Excellent,-3.9,11.98,11.24,,3.7178786221979205,0.473944525711236,0.46220860316583706
IR,Ingersoll Rand Inc.,Producer Manufacturing,80.59,31.537835552,92.7,Excellent,-3.94,2.23,2.0,38.0334905478519,7.543726626656219,3.2078606247404204,0.47602480565301597
RMD,ResMed Inc.,Health Technology,209.63,30.408173103,92.7,Excellent,-5.57,1.35,1.25,60.740811901645195,27.439940380538204,18.5867048634689,0.12987993828011501
CL,Colgate-Palmolive Company,Consumer Non-Durables,95.13,76.12200886499998,92.6,Excellent,-13.32,2.04,1.77,60.062515027650896,10.0360663621063,12.5507411973419,54.98620689655171
NXPI,NXP Semiconductors N.V.,Electronic Technology,273.36,69.015491987,92.6,Excellent,-4.11,1.55,1.38,53.7138327388023,21.0305192231418,10.1466735509543,1.07293859247735
DGX,Quest Diagnostics Incorporated,Health Services,215.72,23.879433236000004,92.6,Excellent,-5.17,1.87,1.34,31.9116864692321,9.04415676538393,6.28272251308901,0.8696714634808581
PANW,"Palo Alto Networks, Inc.",Technology Services,348.06,283.66889801,92.5,Excellent,-6.66,3.72,3.35,71.0455106870445,7.94622064244836,2.46906346676666,0.0748518143703918
PWR,"Quanta Services, Inc.",Industrial Services,668.31,100.286698578,92.5,Excellent,-5.24,2.31,1.64,13.302144838427498,3.66767205103391,4.92297837908126,0.698725721479929
EFX,"Equifax, Inc.",Commercial Services,172.07,20.488789248,92.5,Excellent,-8.15,2.47,1.73,44.5314738752507,11.1249084598975,5.8730585624958,1.16900477899883
SBUX,Starbucks Corporation,Consumer Services,104.27,118.83651008300002,92.4,Excellent,-8.15,2.34,1.47,15.8466591596472,3.8894335667791,4.809730087826781,
ROK,"Rockwell Automation, Inc.",Producer Manufacturing,471.7,52.487926544,92.3,Excellent,-5.93,1.77,1.54,47.0635010791776,12.3367033965694,9.76223650501146,1.15105053946621
ALNY,"Alnylam Pharmaceuticals, Inc.",Health Technology,312.78,41.760062496,92.3,Excellent,-7.78,2.27,2.04,80.8265275583443,13.464599200872,12.3556648476918,2.76202830627313
Q,"Qnity Electronics, Inc.",Electronic Technology,141.75,29.673832008,92.3,Excellent,-3.62,1.74,1.3,41.9713189254696,13.128660876590601,4.92536182465712,0.630809908154745
WELL,Welltower Inc.,Finance,236.06,166.63815831800002,92.2,Excellent,-3.46,3.49,2.33,20.9615720972776,11.9742446041207,2.33592448091374,0.45634080720560705
DHR,Danaher Corporation,Health Technology,197.93,140.089035589,92.1,Excellent,-3.38,1.78,1.46,61.1429493905884,14.8317055452417,4.51862781261527,0.371753951915995
CTVA,"Corteva, Inc.",Process Industries,85.8,57.38475866900001,92.1,Excellent,-3.58,2.4,1.87,44.1388562803958,6.99871429370004,2.95143800094295,0.13775552089319398
CVX,Chevron Corporation,Energy Minerals,169.2,336.978338014,91.9,Excellent,-5.75,2.54,1.14,15.1515793487702,5.83066754231723,3.75767132919645,0.247274310753069
CDNS,"Cadence Design Systems, Inc.",Technology Services,373.14,102.917989833,91.9,Excellent,-4.04,1.44,1.29,85.1520082885165,21.1801585677999,11.0930075256349,0.469918675149125
BSX,Boston Scientific Corporation,Health Technology,45.14,67.094068421,91.9,Excellent,-3.25,1.5,1.2,65.4426388552025,17.2932330827068,8.43876862624422,0.426422827095577
PKG,Packaging Corporation of America,Process Industries,238.2,21.223297699,91.9,Excellent,-7.23,2.01,0.91,20.4826336519786,7.988194572541529,7.456058173863289,0.9518505601813511
AFRM,"Affirm Holdings, Inc.",Technology Services,84.58,28.325722730000003,91.8,Excellent,-7.29,19.36,15.1,76.5227732405241,10.4046852970672,3.24393739237477,2.35567226391007
CRM,"Salesforce, Inc.",Technology Services,166.11,136.04409049999998,91.6,Excellent,-7.28,2.04,1.97,75.1243316444465,18.7326344299423,7.81625992498417,1.24282167372572
FLEX,Flex Ltd.,Electronic Technology,136.855,50.142241242,91.6,Excellent,-3.65,1.91,1.2,9.16386042845884,3.1525399441140705,4.35201899062832,0.868001555209953
KR,Kroger Company (The),Retail Trade,58.22,35.668328817,91.5,Excellent,-11.88,6.92,2.85,20.9842241582293,0.698308049379394,2.00502221363724,3.7379480840543904
GEV,GE Vernova Inc.,Producer Manufacturing,1113.11,299.11491662199995,91.4,Excellent,-5.46,1.85,1.54,20.1585849344312,23.8258615431534,14.743927467740301,0.205214767993104
SNPS,"Synopsys, Inc.",Technology Services,437.16,83.70710213,91.4,Excellent,-3.11,2.09,1.97,64.8787385162718,8.91454342345084,2.18914868855706,0.355729162001436
EXR,Extra Space Storage Inc,Finance,149.34,31.549708087999996,91.4,Excellent,-3.05,1.91,1.75,34.3545119306111,27.6060677788545,3.24427496684299,1.04558289230511
NTAP,"NetApp, Inc.",Electronic Technology,154.17,30.204973997000003,91.4,Excellent,-7.36,1.62,1.46,70.5907843420482,18.43131590351,11.8328928455511,2.02294596595115
CASY,"Caseys General Stores, Inc.",Retail Trade,797.42,29.508457355,91.4,Excellent,-7.22,1.93,1.01,22.043509686551,4.06835539525682,8.10611489487039,0.735142098919483
BMY,Bristol-Myers Squibb Company,Health Technology,58.13,118.705606214,91.3,Excellent,-7.23,1.89,1.69,66.0719442267233,15.005569077183301,8.13289883344606,2.3135838150289003
ODFL,"Old Dominion Freight Line, Inc.",Transportation,217.65,45.264294215,91.3,Excellent,-6.78,1.37,0.99,31.5281970489864,18.4614936292057,18.0710285980516,0.00909057435901632
RSG,"Republic Services, Inc.",Industrial Services,217.34,66.86771284999999,91.2,Excellent,-6.82,2.1,1.21,30.288691902252,12.997125059894598,6.41035109227065,1.17587646076795
EXPE,"Expedia Group, Inc.",Consumer Services,268.69,32.248611173,91.2,Excellent,-13.47,3.76,3.17,84.3583152066443,9.80818667193988,5.66070035950012,8.170138888888891
HEI,Heico Corporation,Electronic Technology,362.09,42.08744535,91.1,Excellent,-3.2,1.44,1.34,42.7676436590986,16.0777489123545,8.93020392166221,0.542174885552523
AMRZ,Amrize Ltd,Non-Energy Minerals,53.64,29.648756660000004,91.1,Excellent,-4.05,1.83,1.11,25.2770315648086,9.70449966420416,4.871162800497231,0.542080342141439
AAPL,Apple Inc.,Electronic Technology,308.63,4532.958891432001,91.0,Excellent,-7.6,1.25,1.15,47.8624053588279,27.151882190846198,34.905989477656,0.7954756740006199
PSA,Public Storage,Finance,329.64,57.87807868800001,91.0,Excellent,-7.01,1.78,1.61,48.9707883021485,39.163598268662,9.64291790967154,1.08758632053892
CW,Curtiss-Wright Corporation,Electronic Technology,760.23,28.083781849,91.0,Excellent,-3.65,1.4,1.22,37.1713563667399,14.1713347386074,9.99967520626359,0.436341425881843
FDX,FedEx Corporation,Transportation,313.0,74.683912903,90.9,Excellent,-4.54,2.01,1.15,21.7715371621622,4.67694256756757,4.74904054372762,1.3569374664265201
PAYX,"Paychex, Inc.",Technology Services,106.35,37.818060106999994,90.9,Excellent,-4.93,1.45,1.32,73.3568796068796,27.028562653562705,10.752445125937,1.2337822280528001
XPO,"XPO, Inc.",Transportation,206.33,24.225201548,90.9,Excellent,-8.73,3.26,1.46,12.1836587129429,4.19378163412871,4.33320881583863,2.1777417612101604
VST,Vistra Corp.,Utilities,151.05,50.931412307,90.8,Excellent,-9.02,4.95,1.91,14.6460042540261,13.618960802187798,5.63518406759203,3.55779882079686
VMC,Vulcan Materials Company (Holding Company),Non-Energy Minerals,303.19,39.340383237,90.8,Excellent,-4.35,1.67,1.04,27.6840642984719,13.865598333002598,6.697019619589631,0.60834427839504
TMUS,"T-Mobile US, Inc.",Communications,177.52,192.112985083,90.6,Excellent,-8.07,2.58,1.42,46.6519385838948,11.6458632497515,4.91171674819474,2.16927647237782
AMP,"Ameriprise Financial, Inc.",Finance,489.16,43.974059454,90.6,Excellent,-2.14,2.11,2.07,52.3757707653246,20.1823928700969,2.14301237665299,0.935930457179652
BDX,"Becton, Dickinson and Company",Health Technology,158.08,43.557432594,90.3,Excellent,-4.23,2.28,1.83,46.7914813948046,6.60893985490288,2.68188681753863,0.715990552355696
HWM,Howmet Aerospace Inc.,Electronic Technology,270.41,108.193065919,90.2,Excellent,-4.41,1.38,1.1,31.7059028180448,20.2249797054389,14.6314862200596,0.8779427743571171
MDT,Medtronic plc.,Health Technology,83.19,106.48697064100001,90.2,Excellent,-2.72,1.53,1.13,60.2728047740835,13.2057311002943,5.19955822162549,0.589288963467642
MET,"MetLife, Inc.",Finance,90.06,57.947913717,90.1,Excellent,-1.77,4.89,4.89,,4.66432097333385,0.505613935329197,0.7842555994729911
USFD,US Foods Holding Corp.,Distribution Services,104.29,22.966915994,90.1,Excellent,-4.21,1.88,1.25,17.3953582138447,1.7060202101655602,4.86787704476002,1.22894068774521
MSFT,Microsoft Corporation,Technology Services,390.49,2900.729342818,90.0,Excellent,-9.84,1.67,0.72,68.3092816544287,39.3423256135456,19.9253372712141,0.302707503251948
SE,Sea Limited,Retail Trade,103.3,63.269652992,90.0,Excellent,-12.25,3.37,,44.2674691796239,6.36255223188795,5.8899090854345,0.278872747860508
CCI,Crown Castle Inc.,Finance,76.6,33.432219878000005,90.0,Excellent,-7.9,6.59,6.14,57.7123872804936,-1.21025154247746,-0.161517632341531,
ILMN,"Illumina, Inc.",Health Technology,188.68,28.547283468,90.0,Excellent,-4.24,1.33,1.15,67.1373263493509,19.4260988385334,13.3898438113178,0.95067264573991
TXN,Texas Instruments Incorporated,Electronic Technology,293.08,266.729995707,89.9,Excellent,-8.29,1.57,0.75,57.321835340058605,28.9402321292982,15.659574468085099,0.837406127071165
SCCO,Southern Copper Corporation,Non-Energy Minerals,172.01,143.51283919,89.9,Excellent,-6.34,1.32,0.99,55.5922883947902,34.1310697962129,23.8052208594692,0.627922562692999
LHX,"L3Harris Technologies, Inc.",Electronic Technology,302.07,56.274117634,89.9,Excellent,-3.5,1.9,1.61,22.1915736085777,7.705654669217419,4.19228348743767,0.5770833333333331
DG,Dollar General Corporation,Retail Trade,118.17,26.066722774,89.9,Excellent,-6.28,2.32,1.46,28.356158643382003,3.63203042667901,4.99147243731004,1.78648576705215
GILD,"Gilead Sciences, Inc.",Health Technology,131.27,162.98087613,89.8,Excellent,-4.08,1.27,1.2,79.4064325522057,30.9407104008595,16.3531833345163,0.942972570699553
CAH,"Cardinal Health, Inc.",Distribution Services,238.94,55.961147882,89.8,Excellent,-6.08,3.21,2.81,3.64927114284005,0.620176680559156,2.91854354354354,
SOFI,"SoFi Technologies, Inc.",Finance,18.24,23.397199394,89.8,Excellent,-1.46,2.63,2.08,61.7414699653461,11.2219536257413,1.2617834766563,0.17709743182108903
VRSN,"VeriSign, Inc.",Technology Services,256.43,23.335129333,89.8,Excellent,-19.0,1.3,1.27,88.349572243346,49.9584125475285,61.26999162082411,
WM,"Waste Management, Inc.",Industrial Services,230.4,92.523049111,89.7,Excellent,-7.94,2.34,1.21,29.1661747924291,10.9943729587219,6.19608364934691,2.28430296377607
TER,"Teradyne, Inc.",Electronic Technology,369.09,57.778145274,89.7,Excellent,-5.05,1.4,1.0,58.5184973840856,22.5625394289265,20.9850922593365,0.026209549159365603
DELL,Dell Technologies Inc.,Electronic Technology,394.32,255.630185582,89.6,Excellent,-5.69,2.1,1.59,19.0922979468644,6.26672131758393,8.33473748897325,
PGR,Progressive Corporation (The),Finance,232.22,135.694605508,89.6,Excellent,-4.63,1.48,1.45,,12.9273611810099,10.2901247206915,0.261743500109242
VTR,"Ventas, Inc.",Finance,92.52,46.035147737,89.5,Excellent,-5.43,6.98,5.47,18.8736558043976,4.24639441695134,0.969585344731941,0.97436450111406
LOW,"Lowe's Companies, Inc.",Retail Trade,227.5,127.560863495,89.4,Excellent,-5.82,1.48,1.15,30.959811837076202,7.48920098604609,13.204669384825502,
FWONA,Liberty Media Corporation - Series A Liberty Formula One,Technology Services,90.89,24.488625934999995,89.4,Excellent,-1.77,1.51,1.32,26.527602191318998,17.4041297935103,5.90463935949675,0.649463200103479
WST,"West Pharmaceutical Services, Inc.",Health Technology,365.74,25.838649109999995,89.3,Excellent,-5.39,1.45,0.93,36.2702182484245,16.848281642917,14.0450310559006,0.10734349919743201
AMCR,Amcor plc,Process Industries,45.0,20.805555267,89.3,Excellent,-3.13,3.3,1.46,16.7064761818928,3.05556807427363,2.43779663454199,1.43386833748176
PFE,"Pfizer, Inc.",Health Technology,24.32,138.610472636,89.2,Excellent,-2.03,1.54,1.22,65.1551764984601,11.8107873331754,3.59825428369334,0.7153638694354121
ABT,Abbott Laboratories,Health Technology,95.4,166.168903512,89.1,Excellent,-2.68,1.46,1.14,52.83599946825011,13.9074755173483,6.5427331050621,0.6539828278365761
LVS,Las Vegas Sands Corp.,Consumer Services,46.99,31.137329207,89.0,Excellent,-7.39,1.96,1.36,38.3697234352256,13.4061135371179,8.68396860193763,13.1252086811352
FISV,"Fiserv, Inc.",Commercial Services,52.33,27.905184278,89.0,Excellent,-3.2,1.74,1.2,58.0938833570413,15.1730678046468,3.97639018328674,1.11850692721652
KVUE,Kenvue Inc.,Consumer Non-Durables,19.83,38.07377172,88.9,Excellent,-2.93,1.54,1.24,58.43960499640309,10.6075469230266,6.10796256895935,0.8297511312217201
FIS,"Fidelity National Information Services, Inc.",Technology Services,41.8,21.605548092,88.9,Excellent,-5.9,7.72,7.28,36.3986013986014,23.3479020979021,6.999017359973801,1.32352757088314
UNH,UnitedHealth Group Incorporated,Health Services,425.36,386.288266624,88.8,Excellent,-3.55,1.92,1.63,,2.67815251060121,3.86996854284952,0.796038046198956
GLW,Corning Incorporated,Electronic Technology,196.79,169.364910305,88.8,Excellent,-4.19,1.82,0.94,35.641198455977,11.0900067397831,6.17252374375501,0.8401625465628181
CVS,CVS Health Corporation,Retail Trade,104.72,133.61510276800004,88.8,Excellent,-3.39,5.84,4.18,13.881562175200502,0.718726099660738,1.15306188662476,1.01147748399091
FCX,"Freeport-McMoRan, Inc.",Non-Energy Minerals,60.97,87.648023642,88.8,Excellent,-6.54,2.75,0.8,25.844221308106903,10.518357693948,4.7239295850673,0.533247885157652
KMI,"Kinder Morgan, Inc.",Industrial Services,32.06,71.32791447099999,88.8,Excellent,-4.84,2.16,1.37,35.4066161268091,18.9352170916609,4.53538757823784,1.02343400804546
RTX,RTX Corporation,Electronic Technology,199.25,268.32665741,88.7,Excellent,-2.57,1.65,1.26,20.2128954444358,8.02894669868213,4.32812896106414,0.587432106216053
MPC,Marathon Petroleum Corporation,Energy Minerals,266.35,77.75731918400001,88.7,Excellent,-6.12,2.33,1.41,8.54593532566144,3.41837413026458,5.45047697562125,2.04894645735092
MPWR,"Monolithic Power Systems, Inc.",Electronic Technology,1288.16,63.28730385499999,88.7,Excellent,-4.73,1.34,1.01,55.1750538536196,22.838736731043,16.3632368080637,0.005429908549767361
WAB,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,262.19,44.48770157199999,88.7,Excellent,-2.59,1.51,1.29,31.815416702876504,10.4979577648388,5.71266433368013,0.6229847788885889
COIN,"Coinbase Global, Inc.",Finance,165.48,43.59752628,88.6,Excellent,-1.72,1.39,1.39,79.8728391828578,12.0914538132085,3.1656986846803905,0.590807453065979
PRU,"Prudential Financial, Inc.",Finance,112.95,39.193648941,88.6,Excellent,-0.81,2.74,2.74,,5.51647302244151,0.460702697888823,1.06602032838155
COP,ConocoPhillips,Energy Minerals,104.73,127.591928982,88.4,Excellent,-8.16,2.26,0.74,23.5386636247364,12.613640291748798,5.90981419472911,0.361429169055329
EMR,Emerson Electric Company,Electronic Technology,139.05,77.88190331500002,88.4,Excellent,-3.01,1.55,1.36,48.0723023154216,13.319134993446898,5.80258368424809,0.6923607348667681
WRB,W.R. Berkley Corporation,Finance,72.08,26.833707625,88.3,Excellent,-4.46,2.0,1.91,,12.6393738892427,4.88548038790316,0.317956168406138
VIK,Viking Holdings Ltd,Consumer Services,100.69,44.923560528,87.9,Excellent,-10.48,2.21,0.98,38.7865524479642,18.0030681407199,10.028966258770101,5.463946942888611
MSCI,MSCI Inc.,Commercial Services,603.11,43.906408774,87.8,Excellent,-6.69,1.31,1.28,76.9267337833504,40.7387650863592,24.2377320018946,
TRV,"The Travelers Companies, Inc.",Finance,342.31,72.790401205,87.7,Excellent,-3.89,1.82,1.82,,15.536757794941,5.88289905304203,0.289751766397799
HPQ,HP Inc.,Technology Services,21.93,20.055483201,87.7,Excellent,-4.81,1.82,1.49,20.2727965104203,4.41909575572942,6.24701780143146,
WBD,"Warner Bros. Discovery, Inc. - Series A",Consumer Services,26.48,66.388979165,87.6,Excellent,-2.89,4.89,3.18,30.839440551931503,-4.6602775764409,-1.7402113113735203,1.00472711645896
FERG,Ferguson Enterprises Inc.,Distribution Services,230.24,44.652248355000005,87.6,Excellent,-3.09,1.3,1.12,29.653338585778897,5.90900137876466,10.3905100008648,1.03524004085802
HUM,Humana Inc.,Health Services,396.75,47.634400343,87.5,Excellent,-1.19,1.55,1.07,,0.823615160349854,2.12785990019772,0.753121636167922
TDY,Teledyne Technologies Incorporated,Electronic Technology,652.08,30.210303726,87.5,Excellent,-1.86,1.32,1.18,39.2921406079301,14.9893965683439,6.10971956190757,0.23133477822204002
STZ,"Constellation Brands, Inc.",Consumer Non-Durables,137.47,23.476556088000002,87.5,Excellent,-4.55,1.6,1.09,50.9777939731231,20.1455372621769,8.22331501823246,1.27595813750666
CMCSA,Comcast Corporation,Consumer Services,23.79,84.98332058600002,87.4,Excellent,-4.71,1.61,1.02,57.1784351602037,15.0034323664171,7.12277271245917,1.07179917076376
NU,Nu Holdings Ltd.,Finance,13.61,66.152753895,87.3,Excellent,-6.95,2.88,2.87,,19.7868738256428,4.8367198300378,3.12855212225937
HLT,Hilton Worldwide Holdings Inc.,Consumer Services,338.12,76.972467939,87.2,Excellent,-5.11,1.58,1.51,27.4000488559564,12.5559807833238,9.510299740964602,
EXPD,"Expeditors International of Washington, Inc.",Transportation,167.57,21.916671901999997,87.1,Excellent,-3.4,1.2,1.14,15.5881623007966,7.4752412755311495,17.5323562929779,0.247324645307021
MLM,"Martin Marietta Materials, Inc.",Non-Energy Minerals,599.42,35.992711415,87.0,Excellent,-3.21,1.58,0.91,29.497939874866503,15.2754463604456,5.23795819052353,0.503585657370518
WSM,"Williams-Sonoma, Inc.",Retail Trade,227.53,26.79088661,87.0,Excellent,-5.19,1.24,1.0,46.0618467605132,13.8101248655349,21.3086149828964,0.798781048708849
GS,"Goldman Sachs Group, Inc. (The)",Finance,1021.0,301.202571503,86.9,Excellent,-4.74,6.69,6.56,,14.005550129451299,0.9443959940005661,6.10404619569644
ROP,"Roper Technologies, Inc.",Technology Services,364.2,36.754103161,86.9,Excellent,-3.09,1.69,1.66,69.4035736290819,21.1226124460875,5.1966360262909,0.556063343607185
AXP,American Express Company,Finance,351.96,240.15159955000004,86.8,Excellent,-2.21,1.63,1.34,60.1904761904762,13.5213830755232,3.77069313764299,1.77796734813943
TJX,"TJX Companies, Inc. (The)",Retail Trade,154.26,170.41170513,86.7,Excellent,-5.82,1.38,1.0,31.2873473629514,9.40179267342167,17.0254057868737,1.36306834566952
ELV,"Elevance Health, Inc.",Health Services,417.89,90.749985468,86.7,Excellent,-1.54,1.34,1.14,,2.6160716513235,4.27051770762063,0.72529725297253
ICE,Intercontinental Exchange Inc.,Finance,132.99,75.207512105,86.7,Excellent,-0.95,1.51,1.41,68.6934323508935,30.4092210102885,2.44125857405907,0.71188683085691
MKSI,MKS Inc.,Producer Manufacturing,365.56,24.691434209,86.7,Excellent,-2.75,1.81,1.29,40.5943025540275,8.05500982318271,3.79541772737792,1.52685876912131
APH,Amphenol Corporation,Electronic Technology,164.59,202.484291368,86.6,Excellent,-3.47,1.34,1.08,37.8550637358225,17.2387834989461,13.732415481295702,1.34143008413943
CI,The Cigna Group,Health Services,287.77,76.124488624,86.6,Excellent,-1.91,1.48,1.29,,2.26082954610827,4.2561832433091,0.732054015636105
BRO,"Brown & Brown, Inc.",Finance,70.0,23.726349182000003,86.6,Excellent,-1.54,1.44,1.37,93.1864353805282,17.7371464291296,4.88592337494619,0.644928111843673
JBL,Jabil Inc.,Producer Manufacturing,341.3,35.763831339,86.5,Excellent,-5.04,2.83,1.99,8.97588568026198,2.56623995236678,4.06546243456115,2.94179894179894
CCL,Carnival Corporation Ltd.,Consumer Services,27.91,38.226908124,86.4,Excellent,-7.67,2.45,1.15,29.218996008934102,11.2372304199773,5.93657210836324,2.0182000462713
AVB,"AvalonBay Communities, Inc.",Finance,193.96,27.517504751,86.4,Excellent,-2.86,1.6,1.34,32.4658645286474,37.150587732282,5.25235329888675,0.8288049047400451
L,Loews Corporation,Finance,116.52,23.976188638,86.4,Excellent,-2.1,2.08,1.67,,8.82527680259249,1.93608777563184,0.477651839178785
INCY,Incyte Corporation,Health Technology,116.86,23.346542202,86.3,Excellent,-3.14,1.18,1.13,91.221987606836,26.707175127121303,21.8784338408179,0.00701246183650382
CB,Chubb Limited,Finance,361.17,140.083440206,86.2,Excellent,-2.64,1.64,1.64,,18.4932403679335,4.72083996607379,0.30983357727543803
